/rn,a,b/nx0/ls1
/r,qa,qb
201 -10 10 0 OUTPUT_AMPLITUDE_3D
101 0 100
1.40033E-010 1.39643E-010 1.38456E-010 1.36411E-010 1.32319E-010 1.25851E-010 2.42773E-010 1.10880E-009 5.43244E-009 2.35229E-008 1.07646E-007 3.58679E-007 1.45917E-006 4.08503E-006 1.34419E-005 3.26737E-005 8.18925E-005 1.85772E-004 3.45044E-004 7.58707E-004 1.03643E-003 2.21175E-003 2.45320E-003 4.83139E-003 4.41188E-003 5.75549E-003 3.77246E-003 6.28961E-003 3.66407E-003 5.86337E-003 5.88854E-003 5.50918E-003 8.18693E-003 5.82849E-003 8.45198E-003 5.91616E-003 8.54347E-003 6.99168E-003 1.07595E-002 6.76116E-003 6.94655E-003 9.92868E-003 7.98312E-003 7.61544E-003 6.80928E-003 9.42949E-003 6.16279E-003 7.48040E-003 7.95582E-003 6.65699E-003 7.27786E-003 7.85371E-003 6.10902E-003 6.11261E-003 9.26010E-003 6.48613E-003 6.56019E-003 7.37691E-003 5.45049E-003 3.68047E-003 1.06970E-003 2.84420E-003 5.82087E-003 6.89491E-003 6.69658E-003 7.62220E-003 7.97371E-003 1.03337E-002 1.13755E-002 9.63427E-003 8.51119E-003 9.97964E-003 9.29278E-003 8.48192E-003 8.60803E-003 6.55578E-003 7.73005E-003 6.40160E-003 6.82099E-003 7.86164E-003 5.25869E-003 5.67839E-003 7.60786E-003 5.43617E-003 7.55049E-003 7.37482E-003 4.98271E-003 6.45184E-003 5.51214E-003 6.38698E-003 6.14486E-003 5.90428E-003 5.52178E-003 5.25142E-003 6.64760E-003 6.96751E-003 5.33818E-003 6.07793E-003 6.42975E-003 5.73090E-003 6.77756E-003 
1.76893E-010 1.76409E-010 1.74903E-010 1.72292E-010 1.67083E-010 1.58960E-010 3.17588E-010 1.44042E-009 6.78319E-009 2.93418E-008 1.37614E-007 4.65656E-007 1.89454E-006 5.24698E-006 1.70209E-005 4.07986E-005 1.00673E-004 2.25585E-004 4.12183E-004 8.95043E-004 1.20081E-003 2.52214E-003 2.74618E-003 5.29250E-003 4.75536E-003 6.01620E-003 3.94264E-003 6.51872E-003 3.63446E-003 5.59874E-003 5.73269E-003 5.62725E-003 8.56872E-003 5.82179E-003 8.84816E-003 5.83133E-003 8.53710E-003 7.13585E-003 1.14254E-002 6.57975E-003 7.15222E-003 1.00342E-002 7.75351E-003 7.85617E-003 6.87253E-003 9.71871E-003 6.11579E-003 7.59015E-003 8.03207E-003 6.72486E-003 7.27629E-003 7.64157E-003 6.17802E-003 6.44830E-003 8.97415E-003 6.30689E-003 6.62697E-003 7.46999E-003 5.24212E-003 3.26244E-003 8.66103E-004 4.93689E-003 6.82078E-003 8.11606E-003 7.40778E-003 8.44705E-003 8.50057E-003 1.08221E-002 1.16457E-002 9.63558E-003 8.72048E-003 1.06179E-002 9.57937E-003 7.97089E-003 8.49591E-003 6.67849E-003 7.90623E-003 6.32343E-003 6.56338E-003 7.63636E-003 5.28707E-003 5.99849E-003 8.04519E-003 5.41429E-003 6.97987E-003 7.43399E-003 5.06957E-003 6.11281E-003 5.80436E-003 6.38681E-003 5.90725E-003 6.07215E-003 5.89551E-003 5.44049E-003 7.00451E-003 6.85384E-003 5.21709E-003 6.33555E-003 6.76691E-003 5.76689E-003 6.92421E-003 
2.23468E-010 2.22847E-010 2.20909E-010 2.17557E-010 2.11040E-010 2.07947E-010 4.12570E-010 1.79857E-009 8.46116E-009 3.75104E-008 1.78658E-007 6.04592E-007 2.43343E-006 6.64404E-006 2.12535E-005 5.01552E-005 1.22249E-004 2.69479E-004 4.86251E-004 1.03700E-003 1.36932E-003 2.82335E-003 3.00828E-003 5.70454E-003 4.97076E-003 6.28759E-003 4.08625E-003 6.46603E-003 3.47043E-003 5.45056E-003 5.85555E-003 5.88968E-003 8.55888E-003 6.09468E-003 8.72129E-003 5.82698E-003 8.71313E-003 7.57750E-003 1.11188E-002 6.77456E-003 7.22825E-003 9.74561E-003 7.99860E-003 7.92914E-003 7.08332E-003 9.64459E-003 6.20552E-003 7.66290E-003 8.11396E-003 6.72341E-003 7.07974E-003 7.72787E-003 6.51730E-003 6.24917E-003 8.72616E-003 6.37110E-003 6.71059E-003 7.18441E-003 4.64672E-003 2.64149E-003 1.50336E-003 5.78496E-003 8.02880E-003 8.97802E-003 8.20944E-003 9.00519E-003 8.90234E-003 1.10791E-002 1.16472E-002 9.87252E-003 9.27823E-003 1.09454E-002 9.00222E-003 7.86707E-003 8.65494E-003 6.83071E-003 7.80968E-003 6.08461E-003 6.37530E-003 7.67758E-003 5.58511E-003 6.34331E-003 8.01281E-003 5.00511E-003 7.03587E-003 7.56358E-003 4.80318E-003 6.43688E-003 5.80420E-003 6.13985E-003 6.07521E-003 6.48314E-003 6.10777E-003 5.73259E-003 6.89024E-003 6.69837E-003 5.43822E-003 6.66777E-003 6.80939E-003 5.89167E-003 7.02835E-003 
2.82319E-010 2.81505E-010 2.79020E-010 2.74708E-010 2.66777E-010 2.76242E-010 5.33231E-010 2.23006E-009 1.07651E-008 4.88506E-008 2.33218E-007 7.82527E-007 3.10504E-006 8.34631E-006 2.63463E-005 6.11435E-005 1.47359E-004 3.19036E-004 5.68638E-004 1.19003E-003 1.54471E-003 3.13141E-003 3.25244E-003 6.09777E-003 5.09002E-003 6.56241E-003 4.15606E-003 6.51014E-003 3.43762E-003 5.49759E-003 6.01514E-003 6.15387E-003 8.24955E-003 6.59240E-003 8.18229E-003 6.34196E-003 8.54213E-003 8.70650E-003 9.59365E-003 7.89957E-003 7.38039E-003 8.91816E-003 8.71822E-003 7.97793E-003 7.12269E-003 9.26018E-003 6.93952E-003 7.19848E-003 8.21753E-003 7.40098E-003 6.42691E-003 7.92259E-003 6.78128E-003 6.59330E-003 8.08442E-003 6.18639E-003 7.48682E-003 6.13542E-003 4.27312E-003 1.79171E-003 2.62942E-003 6.66701E-003 9.57447E-003 9.04005E-003 8.90752E-003 9.69344E-003 9.69056E-003 1.15773E-002 1.12938E-002 9.85884E-003 1.00358E-002 1.08249E-002 7.98613E-003 8.41472E-003 8.50210E-003 7.03225E-003 7.77742E-003 6.26076E-003 6.11093E-003 7.24854E-003 6.31180E-003 6.91714E-003 7.07571E-003 4.99780E-003 7.15403E-003 7.57795E-003 4.68157E-003 6.65854E-003 6.13282E-003 5.62962E-003 6.26566E-003 6.71422E-003 6.41349E-003 6.30592E-003 6.20697E-003 6.48483E-003 6.13314E-003 7.18817E-003 6.74371E-003 6.05968E-003 7.04170E-003 
3.56687E-010 3.55619E-010 3.52421E-010 3.46898E-010 3.37642E-010 3.68001E-010 6.84737E-010 2.80689E-009 1.40511E-008 6.44337E-008 3.04963E-007 1.00984E-006 3.94634E-006 1.04379E-005 3.25357E-005 7.42038E-005 1.76862E-004 3.75795E-004 6.61049E-004 1.35764E-003 1.72805E-003 3.45029E-003 3.47470E-003 6.46823E-003 5.10403E-003 6.80540E-003 4.13960E-003 6.65251E-003 3.49671E-003 5.62939E-003 6.20364E-003 6.41215E-003 7.96676E-003 7.19777E-003 7.41228E-003 6.89489E-003 8.46110E-003 9.62527E-003 8.09712E-003 9.17274E-003 7.58258E-003 8.26925E-003 9.00055E-003 8.10158E-003 7.83211E-003 7.99199E-003 8.10448E-003 7.47278E-003 7.62831E-003 7.46202E-003 7.10737E-003 7.76326E-003 6.61861E-003 6.58750E-003 7.98685E-003 6.78182E-003 6.64776E-003 6.06491E-003 2.95739E-003 2.35731E-003 4.56073E-003 7.63051E-003 1.06010E-002 9.31094E-003 9.59249E-003 1.08223E-002 1.04484E-002 1.11344E-002 1.13642E-002 9.94293E-003 1.07075E-002 1.02989E-002 7.29801E-003 8.72166E-003 9.04907E-003 7.19371E-003 7.08412E-003 6.42110E-003 5.68250E-003 7.61338E-003 6.52134E-003 7.37187E-003 6.29686E-003 5.25875E-003 7.19707E-003 7.17333E-003 5.65225E-003 6.90431E-003 5.53339E-003 5.89570E-003 6.47461E-003 6.59161E-003 6.88002E-003 7.09003E-003 5.91730E-003 6.20340E-003 6.34176E-003 7.26283E-003 7.04577E-003 6.55094E-003 6.88480E-003 
4.50670E-010 4.49274E-010 4.45141E-010 4.38129E-010 4.27947E-010 4.87500E-010 8.67371E-010 3.60437E-009 1.86725E-008 8.54250E-008 3.98416E-007 1.29985E-006 5.00444E-006 1.30256E-005 4.01115E-005 8.98798E-005 2.11816E-004 4.41637E-004 7.65904E-004 1.54431E-003 1.92305E-003 3.78677E-003 3.68071E-003 6.82086E-003 5.03429E-003 6.99996E-003 4.06740E-003 6.82554E-003 3.63732E-003 5.81093E-003 6.45136E-003 6.66183E-003 7.85465E-003 7.61736E-003 6.73487E-003 7.17510E-003 8.83439E-003 9.77419E-003 7.54561E-003 9.59841E-003 8.13768E-003 7.79613E-003 8.65047E-003 8.87682E-003 7.84918E-003 7.68306E-003 8.29790E-003 8.05136E-003 7.41767E-003 7.35225E-003 7.09306E-003 8.04450E-003 6.71133E-003 6.52774E-003 8.10241E-003 6.75429E-003 6.54821E-003 5.09635E-003 2.38610E-003 2.74582E-003 6.13657E-003 9.11271E-003 1.13327E-002 9.67830E-003 9.64773E-003 1.22086E-002 1.10398E-002 1.10229E-002 1.09147E-002 1.02166E-002 1.09526E-002 1.02052E-002 7.11005E-003 8.64970E-003 9.21260E-003 6.70595E-003 7.55523E-003 6.23280E-003 6.38636E-003 6.88671E-003 6.96186E-003 7.12852E-003 6.34335E-003 6.01918E-003 7.32137E-003 5.97561E-003 6.49271E-003 7.37620E-003 5.32737E-003 6.37094E-003 7.24626E-003 5.70899E-003 7.13386E-003 7.22937E-003 6.23383E-003 6.64543E-003 6.49988E-003 6.58904E-003 7.34064E-003 7.20494E-003 6.75635E-003 
5.69447E-010 5.67631E-010 5.62275E-010 5.53465E-010 5.43167E-010 6.38650E-010 1.07509E-009 4.69882E-009 2.50110E-008 1.13238E-007 5.19350E-007 1.66942E-006 6.33655E-006 1.62346E-005 4.94021E-005 1.08757E-004 2.53348E-004 5.18383E-004 8.85665E-004 1.75383E-003 2.13379E-003 4.14623E-003 3.88003E-003 7.16252E-003 4.91701E-003 7.14819E-003 3.98864E-003 6.94131E-003 3.85742E-003 6.03368E-003 6.75696E-003 6.88855E-003 7.87065E-003 7.70626E-003 6.43893E-003 7.15622E-003 9.57892E-003 9.15594E-003 8.10980E-003 9.25010E-003 8.58256E-003 8.09068E-003 7.68614E-003 9.63472E-003 8.00707E-003 7.75760E-003 7.79443E-003 8.70910E-003 7.70503E-003 6.56122E-003 7.93928E-003 7.79837E-003 7.09412E-003 6.14381E-003 8.32795E-003 6.73582E-003 6.19301E-003 4.30981E-003 2.10223E-003 4.08803E-003 7.78296E-003 1.03989E-002 1.15732E-002 1.07550E-002 9.59444E-003 1.28462E-002 1.17518E-002 1.10260E-002 1.07293E-002 1.04412E-002 1.08193E-002 9.70757E-003 7.56507E-003 8.65319E-003 9.26321E-003 6.08591E-003 7.76155E-003 6.81691E-003 6.36229E-003 6.87092E-003 7.26663E-003 6.39608E-003 6.41661E-003 6.86991E-003 7.39060E-003 5.60185E-003 6.20261E-003 7.77983E-003 5.67763E-003 6.54434E-003 7.81318E-003 5.45365E-003 7.07972E-003 7.44249E-003 6.22503E-003 7.15539E-003 6.98895E-003 6.70644E-003 6.75339E-003 7.51615E-003 6.89916E-003 
7.19567E-010 7.17215E-010 7.10270E-010 6.99319E-010 6.90146E-010 8.24239E-010 1.29503E-009 6.18515E-009 3.35497E-008 1.49734E-007 6.75261E-007 2.13976E-006 8.01166E-006 2.02093E-005 6.07715E-005 1.31437E-004 3.02579E-004 6.07561E-004 1.02233E-003 1.98821E-003 2.36272E-003 4.52946E-003 4.07971E-003 7.49548E-003 4.78559E-003 7.26579E-003 3.95222E-003 6.93781E-003 4.14415E-003 6.27341E-003 7.07740E-003 7.09156E-003 7.92728E-003 7.48906E-003 6.69783E-003 6.82880E-003 1.03567E-002 8.01304E-003 9.42191E-003 8.49435E-003 8.92346E-003 8.47801E-003 7.26620E-003 9.69036E-003 8.00529E-003 8.67154E-003 6.81158E-003 8.91955E-003 7.87525E-003 7.14999E-003 7.58481E-003 7.72403E-003 7.02161E-003 6.96643E-003 7.96894E-003 6.55890E-003 5.44413E-003 4.17882E-003 2.13579E-003 5.90562E-003 8.77638E-003 1.13639E-002 1.22168E-002 1.14492E-002 1.00410E-002 1.27712E-002 1.25249E-002 1.15071E-002 1.04223E-002 1.02510E-002 1.03512E-002 9.60764E-003 7.58957E-003 9.53255E-003 8.55254E-003 5.72918E-003 7.25449E-003 8.12796E-003 6.05390E-003 7.04356E-003 7.36847E-003 5.82549E-003 6.37967E-003 7.47482E-003 7.52323E-003 5.99687E-003 5.56695E-003 7.55572E-003 6.56418E-003 6.86138E-003 7.64286E-003 5.96635E-003 6.96162E-003 7.54589E-003 6.36105E-003 7.52044E-003 7.26574E-003 6.71045E-003 7.01006E-003 7.06851E-003 7.75424E-003 
9.09315E-010 9.06273E-010 8.97277E-010 8.83792E-010 8.77296E-010 1.04479E-009 1.50787E-009 8.20578E-009 4.49489E-008 1.97425E-007 8.75903E-007 2.73762E-006 1.01135E-005 2.51174E-005 7.46300E-005 1.58544E-004 3.60627E-004 7.10406E-004 1.17729E-003 2.24760E-003 2.60971E-003 4.93187E-003 4.28017E-003 7.81434E-003 4.65935E-003 7.37337E-003 3.99430E-003 6.79908E-003 4.48255E-003 6.49684E-003 7.35474E-003 7.30508E-003 7.95341E-003 7.14566E-003 7.37054E-003 6.41422E-003 1.05761E-002 7.14459E-003 1.03449E-002 8.26409E-003 8.85981E-003 8.63281E-003 7.75450E-003 8.86537E-003 8.18608E-003 9.40220E-003 6.69038E-003 8.19189E-003 8.03086E-003 8.35013E-003 6.97438E-003 7.40297E-003 6.99596E-003 7.99766E-003 7.96816E-003 5.66324E-003 5.12584E-003 3.88901E-003 2.85834E-003 7.39084E-003 1.00232E-002 1.16552E-002 1.32735E-002 1.14265E-002 1.07328E-002 1.30254E-002 1.27574E-002 1.15675E-002 1.06460E-002 9.95009E-003 9.82102E-003 9.64594E-003 7.46658E-003 9.72863E-003 8.29803E-003 5.64944E-003 7.49030E-003 7.80690E-003 6.35985E-003 7.37849E-003 7.26706E-003 5.64635E-003 7.22450E-003 7.45337E-003 6.91459E-003 6.17464E-003 6.07602E-003 7.59516E-003 6.58030E-003 7.39866E-003 7.20303E-003 6.38509E-003 7.12953E-003 7.50994E-003 6.80490E-003 8.04929E-003 6.67852E-003 6.51890E-003 8.13053E-003 6.87754E-003 7.98727E-003 
1.14917E-009 1.14523E-009 1.13361E-009 1.11711E-009 1.11478E-009 1.29699E-009 1.69158E-009 1.09803E-008 6.01148E-008 2.59665E-007 1.13389E-006 3.49659E-006 1.27448E-005 3.11573E-005 9.14523E-005 1.90760E-004 4.28665E-004 8.28004E-004 1.35145E-003 2.53086E-003 2.87233E-003 5.34512E-003 4.47532E-003 8.10724E-003 4.54388E-003 7.48737E-003 4.13147E-003 6.55230E-003 4.86626E-003 6.68769E-003 7.54583E-003 7.56626E-003 7.89475E-003 6.92114E-003 8.05641E-003 6.44902E-003 9.74390E-003 7.73293E-003 9.95278E-003 9.14806E-003 8.30536E-003 8.62124E-003 8.45614E-003 8.04173E-003 8.46577E-003 9.36128E-003 7.62360E-003 7.17222E-003 8.27340E-003 8.68551E-003 7.38766E-003 6.90903E-003 7.19429E-003 8.12563E-003 8.46519E-003 4.85353E-003 4.87473E-003 3.24598E-003 4.16052E-003 8.41801E-003 1.13406E-002 1.17581E-002 1.36121E-002 1.17145E-002 1.07417E-002 1.38505E-002 1.27096E-002 1.07358E-002 1.13913E-002 9.69261E-003 9.21884E-003 9.44984E-003 8.02735E-003 8.77541E-003 8.55431E-003 5.84233E-003 7.89823E-003 7.02277E-003 6.41279E-003 8.16117E-003 7.06204E-003 5.46317E-003 7.96528E-003 7.12239E-003 6.58773E-003 6.69709E-003 6.48229E-003 7.71122E-003 6.79719E-003 7.32779E-003 7.42796E-003 6.79092E-003 7.68548E-003 7.09349E-003 6.76156E-003 8.25257E-003 6.75022E-003 7.62907E-003 8.07872E-003 6.78029E-003 7.94246E-003 
